Time,Time Code,Country Name,Country Code,Fixed (wired) broadband subscriptions (per 100 people) [IT.NET.BBND.P2],Internet users (per 100 people) [IT.NET.USER.P2],Secure Internet servers (per 1 million people) [IT.NET.SECR.P6],Land area (sq. km) [AG.LND.TOTL.K2],Population density (people per sq. km of land area) [EN.POP.DNST],Fixed telephone subscriptions (per 100 people) [IT.MLT.MAIN.P2],Mobile cellular subscriptions (per 100 people) [IT.CEL.SETS.P2],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]","Mortality rate, infant (per 1,000 live births) [SP.DYN.IMRT.IN]","GDP per capita, PPP (constant 2011 international $) [NY.GDP.PCAP.PP.KD]","Population, total [SP.POP.TOTL]",Urban population (% of total) [SP.URB.TOTL.IN.ZS],"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.MA.ZS]","Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate) [SL.UEM.1524.ZS]","Unemployment, total (% of total labor force) (modeled ILO estimate) [SL.UEM.TOTL.ZS]","Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.MA.ZS]","Labor force participation rate, total (% of total population ages 15-64) (modeled ILO estimate) [SL.TLF.ACTI.ZS]","School enrollment, secondary (% gross) [SE.SEC.ENRR]","Health expenditure, public (% of GDP) [SH.XPD.PUBL.ZS]",Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS],"Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]","Intentional homicides (per 100,000 people) [VC.IHR.PSRC.P5]",Battle-related deaths (number of people) [VC.BTL.DETH],Armed forces personnel (% of total labor force) [MS.MIL.TOTL.TF.ZS],International migrant stock (% of population) [SM.POP.TOTL.ZS],Refugee population by country or territory of asylum [SM.POP.REFG],Refugee population by country or territory of origin [SM.POP.REFG.OR]
2013,YR2013,Swaziland,SWZ,0.3361306876,24.7,8.8034227708,17200,72.6461627907,3.6814313405,71.4677866755,48.9379268293,55.9,6470.8841903439,1249514,21.337,39.9000015259,42.4000015259,22.5,72.9000015259,58.9000015259,NA,6.2987337391,2.9570773263,NA,NA,NA,NA,NA,507,109
2013,YR2013,Sweden,SWE,32.5531900444,94.7836,1437.9640637104,407340,23.5684661462,40.6107758718,124.3952500782,81.7048780488,2.4,43540.4943919326,9600379,85.514,25.1000003815,23.7999992371,8.1000003815,83.1999969482,80.9000015259,NA,7.9119549979,1.1248089589,NA,NA,NA,0.3148862166,NA,114175,17
2013,YR2013,Switzerland,CHE,42.5173805896,86.7,2211.0875848106,39516,204.6734234234,56.8632825165,136.7772396384,82.7487804878,3.6,54992.7229301419,8087875,73.787,8.8999996185,8.8000001907,4.4000000954,88.5,83.3000030518,NA,7.567642592,0.7372530561,NA,NA,NA,0.452031675,NA,52464,15
2013,YR2013,Syrian Arab Republic,SYR,1.5807152971,26.2,0.4377220071,183630,124.4107716604,20.2245029823,56.1289421926,74.7157804878,11.9,NA,22845550,56.855,23.2000007629,29.7999992371,10.8000001907,76,45.7000007629,47.7270317078,1.5071657933,NA,NA,NA,-99,2.7531263838,NA,517255,2468369
2013,YR2013,Tajikistan,TJK,0.0706641972,16,1.2183482268,139960,58.6441411832,5.177979964,91.8281242043,67.3746097561,40.9,2431.6590685453,8207834,26.621,17.7000007629,15.6000003815,10.6999998093,79.8000030518,70.6999969482,NA,2.0677317871,NA,NA,NA,NA,0.4561870154,NA,2048,661
2013,YR2013,Tanzania,TZA,0.1053801133,4.4,1.0760738313,885800,55.6029871303,0.335002087,55.7179314872,61.4931463415,36.4,2364.7027567608,49253126,30.196,5.5,6.5,3.5,91.0999984741,90.5,32.9677810669,2.6519920632,0.871818364,NA,NA,NA,0.117348108,NA,102099,1040
2013,YR2013,Thailand,THA,7.3570557642,28.94,18.1016402474,510890,131.1642467067,9.0373893931,140.0511818282,74.3650731707,11.3,13931.8114713267,67010502,47.943,2.9000000954,3.0999999046,0.6999999881,85.9000015259,78.3000030518,NA,3.6644652643,1.516895529,NA,NA,189,1.1437606376,NA,136499,222
2013,YR2013,Timor-Leste,TMP,0.0617894762,1.1,0.8474080753,14870,79.3590450572,0.2648120408,57.3759421792,67.5223658537,46.2,NA,1180069,31.485,10.1000003815,13.3000001907,4.4000000954,51.5999984741,38.7000007629,NA,1.1678547503,NA,NA,NA,NA,0.5484649168,NA,NA,10
2013,YR2013,Togo,TGO,0.1014378504,4.5,3.0805420933,54390,125.3352086781,0.9173707661,62.5349018085,56.4885121951,55.8,1345.914276292,6816982,38.979,10.1999998093,10.6999998093,6.9000000954,82.3000030518,82.1999969482,NA,4.4889915679,NA,NA,NA,NA,0.2896224538,NA,20613,10347
2013,YR2013,Tonga,TON,1.6140823942,35,18.9892046372,720,146.2819444444,29.4332671876,54.5939633318,72.6423170732,10.4,5134.0570370023,105323,23.56,NA,NA,NA,76.1999969482,66.3000030518,NA,3.8520534389,NA,NA,NA,NA,NA,NA,3,18
2013,YR2013,Trinidad and Tobago,TTO,14.5555571297,63.8,93.2035244354,5130,261.4329434698,21.719478269,144.9406517238,69.9252195122,19,29469.3529907208,1341151,8.666,10.8999996185,13.1999998093,5.8000001907,82.4000015259,71,NA,2.6235881538,NA,NA,NA,NA,0.5946027686,NA,20,336
2013,YR2013,Tunisia,TUN,4.8559839185,43.8,16.9935240895,155360,70.0727342945,9.2936625831,115.6035798614,73.6463414634,13.1,10767.6416787227,10886500,66.456,32,31.2000007629,13.3000001907,75.5,51.2000007629,90.6009063721,4.1951504118,2.017013641,NA,NA,NA,1.2011504911,NA,730,1371
2013,YR2013,Turkey,TUR,11.1871287174,46.25,50.4319606191,769630,97.3619024726,18.0851826643,92.9649710331,75.1759512195,16.5,18567.1347101229,74932641,72.37,18.7999992371,20.3999996185,10,75.5999984741,53.5,NA,4.3272180637,2.3216484796,NA,NA,19,2.226739574,NA,609938,66607
2013,YR2013,Turkmenistan,TKM,0.034350673,9.6,0.1908370725,469930,11.1507501117,11.4883917626,116.8934319986,65.4625853659,46.6,13554.9311521902,5240072,49.35,19.2999992371,20.2000007629,10.6000003815,79.6999969482,64.4000015259,NA,1.2917509738,NA,NA,NA,NA,0.9545189095,NA,45,517
2013,YR2013,Turks and Caicos Islands,TCA,NA,NA,332.3463653393,950,34.84,NA,NA,NA,NA,NA,33098,91.482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15
2013,YR2013,Tuvalu,TUV,7.0878898339,37,NA,30,329.2,14.6820575132,34.4268934791,NA,24.4,3528.2276534574,9876,57.814,NA,NA,NA,NA,NA,83.7257614136,19.7047251048,NA,NA,NA,NA,NA,NA,NA,2
2013,YR2013,Uganda,UGA,0.1104343834,16.2,1.170870571,199810,188.0730493969,0.5521027292,44.0906907381,59.19,43.8,1620.5769390933,37578876,15.437,6.0999999046,6.5999999046,3.7999999523,79.5999984741,78.0999984741,26.8669300079,4.3372889566,1.8809293562,NA,NA,NA,0.3113714863,NA,220555,8177
2013,YR2013,Ukraine,UKR,8.8305405061,41.8,26.4895712427,579320,78.522405579,26.1522580006,138.0646548909,71.1595121951,8.6,8508.0147873102,45489600,69.274,18.8999996185,17.7999992371,7.9000000954,73.3000030518,67.6999969482,98.8634490967,4.2317814384,2.9325102015,NA,NA,NA,0.5256946113,NA,2968,5172
2013,YR2013,United Arab Emirates,ARE,11.1143233739,88,194.1980471273,83600,111.7958014354,22.3195613927,171.8737993024,77.1312926829,7,NA,9346129,84.981,8.1000003815,9.8999996185,3.7999999523,92.3000030518,80.1999969482,NA,2.2500754132,NA,NA,NA,NA,0.9959683832,NA,603,90
2013,YR2013,United Kingdom,GBR,35.7597222452,89.8441,1193.274739322,241930,264.9806927624,52.8758756952,124.6098070578,80.956097561,3.9,36931.4742257195,64106779,82.092,22.5,20.2999992371,7.5,82.0999984741,76.1999969482,NA,7.6172503872,2.1624909094,NA,NA,NA,0.4851113933,NA,126055,142
2013,YR2013,United States,USA,29.2509890839,84.2,1305.9706963337,9147420,34.5593444928,42.2204960791,95.5292348104,78.8414634146,5.9,51340.4876279117,316128839,81.277,17.2000007629,15.8000001907,7.4000000954,77.3000030518,71.6999969482,NA,8.0509176528,3.818089056,NA,NA,NA,0.9015833128,NA,263662,4761
2013,YR2013,Uruguay,URY,21.1315790555,58.1,75.1380514942,175020,19.4667009485,30.7727009371,154.618465998,77.0514146341,9.5,18965.8165353822,3407062,94.983,15.8000001907,18.5,6.5999999046,85.8000030518,76.5,NA,6.1431056347,1.8699569654,NA,NA,NA,1.4548019612,NA,203,146
2013,YR2013,Uzbekistan,UZB,1.058612429,38.2,0.7935668183,425400,71.0935590033,6.9122587596,74.3067816655,68.2275853659,36.7,5002.1491200742,30243200,36.217,19.2999992371,20.2999992371,10.6999998093,78.5999984741,64.6999969482,NA,3.1179062569,NA,NA,NA,NA,0.5112617429,NA,141,4965
2013,YR2013,Vanuatu,VUT,0.1226445326,11.3,43.5190277058,12190,20.7352748154,2.1747645027,50.34122874,71.6868292683,14.6,2894.9734613373,252763,25.508,NA,NA,NA,80.8000030518,71.5999984741,NA,3.364973822,NA,NA,NA,NA,NA,NA,2,1
2013,YR2013,"Venezuela, RB",VEN,7.3106951714,54.9,11.0836278799,882050,34.4710696673,25.5672556349,101.6144340014,74.643097561,12.9,17614.5982099448,30405207,88.894,14,16.1000003815,7.5,82.6999969482,68.8000030518,92.9535827637,0.9763692314,1.2123411622,NA,NA,NA,0.8130488256,NA,204340,8395
2013,YR2013,Vietnam,VNM,5.6189081615,43.9,8.1597255122,310070,289.3182184668,10.1320103103,130.8904335487,75.7564878049,19,5124.6035198023,89708900,32.309,4.8000001907,5.4000000954,2,85.5,82.1999969482,NA,2.4932442845,2.176849795,NA,NA,NA,0.9713262626,NA,NA,314105
2013,YR2013,Virgin Islands (U.S.),VIR,8.5344237388,45.3,401.0044205964,350,299.2485714286,71.2765059507,NA,79.6243902439,NA,NA,104737,95.064,NA,NA,NA,81.5,72.3000030518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2013,YR2013,West Bank and Gaza,WBG,4.9248837631,46.6,4.5568947496,6020,692.6089700997,9.3157077823,73.7405331814,73.2033414634,18.6,4484.4337874114,4169506,74.8,34.5999984741,38.2999992371,23.3999996185,68.9000015259,42.7999992371,82.2902297974,NA,NA,NA,NA,NA,NA,NA,1994493,96044
2013,YR2013,"Yemen, Rep.",YEM,1.0521407438,20,0.6555394042,527970,46.228727011,4.6830096191,69.0147787671,63.0895853659,40.4,3832.284739919,24407381,33.45,20.2999992371,29.7999992371,17.3999996185,74.3000030518,50.4000015259,49.1850395203,1.3350583699,3.9346317877,NA,NA,582,1.9353356502,NA,241288,2428
2013,YR2013,Zambia,ZMB,0.092298867,15.4,2.7512889789,743390,19.5572176112,0.7962367869,71.504631795,58.0927804878,55.8,3799.5404355805,14538640,40.027,26.6000003815,24.6000003815,13.3000001907,86,79.6999969482,NA,2.9348803291,1.4068313961,NA,NA,NA,0.2680714695,NA,23594,232
2013,YR2013,Zimbabwe,ZWE,0.7319899407,18.5,3.1802911281,386850,36.5765748998,2.1496082447,96.3498667953,59.7734878049,55,1773.3132255994,14149648,32.654,9.3000001907,9.3000001907,5.4000000954,90.6999969482,87.6999969482,NA,NA,2.6389918458,NA,NA,NA,0.6855748572,NA,6389,19681
2014,YR2014,Afghanistan,AFG,NA,NA,1.0229851987,652860,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Albania,ALB,NA,NA,23.7767057202,27400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Algeria,DZA,NA,NA,1.9284229507,2381740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,American Samoa,ASM,NA,NA,54.5454545455,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Andorra,ADO,NA,NA,800,470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Angola,AGO,NA,NA,4.969056331,1246700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Antigua and Barbuda,ATG,NA,NA,362.6373626374,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Argentina,ARG,NA,NA,54.2066358874,2736690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Armenia,ARM,NA,NA,41.2198391421,28470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Aruba,ABW,NA,NA,339.8058252427,180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Australia,AUS,NA,NA,1351.7238436593,7682300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Austria,AUT,NA,NA,1271.6267042783,82409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Azerbaijan,AZE,NA,NA,13.536201469,82658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,"Bahamas, The",BHS,NA,NA,255.8746736292,10010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Bahrain,BHR,NA,NA,179.3154761905,760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Bangladesh,BGD,NA,NA,0.8579737939,130170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Barbados,BRB,NA,NA,402.0979020979,430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Belarus,BLR,NA,NA,44.7887921885,202910,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Belgium,BEL,NA,NA,854.0256501603,30280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Belize,BLZ,NA,NA,217.6470588235,22810,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Benin,BEN,NA,NA,2.1698113208,112760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Bermuda,BMU,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Bhutan,BTN,NA,NA,14.3603133159,38117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Bolivia,BOL,NA,NA,12.5368731563,1083300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Bosnia and Herzegovina,BIH,NA,NA,35.8169934641,51000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Botswana,BWA,NA,NA,12.2609122119,566730,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Brazil,BRA,NA,NA,70.0080184523,8358140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Brunei Darussalam,BRN,NA,NA,148.9361702128,5270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7642202377,NA,NA,NA,NA,NA,NA
2014,YR2014,Bulgaria,BGR,NA,NA,177.1642619312,108560,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Burkina Faso,BFA,NA,NA,0.6314580941,273600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Burundi,BDI,NA,NA,0.5723552418,25680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cabo Verde,CPV,NA,NA,51.5873015873,4030,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cambodia,KHM,NA,NA,2.9854620976,176520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cameroon,CMR,NA,NA,1.6652789342,472710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Canada,CAN,NA,NA,1211.5850566293,9093510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cayman Islands,CYM,NA,NA,2372.8813559322,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Central African Republic,CAF,NA,NA,0.212359312,622980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Chad,TCD,NA,NA,0.151388994,1259200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Channel Islands,CHI,NA,NA,NA,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Chile,CHL,NA,NA,127.5530298768,743532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,China,CHN,NA,NA,7.0298383767,9388211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Colombia,COL,NA,NA,46.0453709381,1109500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Comoros,COM,NA,NA,NA,1861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,"Congo, Dem. Rep.",ZAR,NA,NA,0.4325259516,2267050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,"Congo, Rep.",COG,NA,NA,1.5354244352,341500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Costa Rica,CRI,NA,NA,95.7877683273,51060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cote d'Ivoire,CIV,NA,NA,2.7397260274,318000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Croatia,HRV,NA,NA,219.4431335536,55960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cuba,CUB,NA,NA,0.3552713385,106440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Curacao,CUW,NA,NA,NA,444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Cyprus,CYP,NA,NA,607.1118820468,9240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Czech Republic,CZE,NA,NA,688.0916319576,77230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Denmark,DNK,NA,NA,2082.889598864,42430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Djibouti,DJI,NA,NA,10.158013544,23180,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47.7212295532,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Dominica,DMA,NA,NA,430.5555555556,750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Dominican Republic,DOM,NA,NA,27.9228796657,48320,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Ecuador,ECU,NA,NA,34.2864293312,248360,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,"Egypt, Arab Rep.",EGY,NA,NA,5.1446868217,995450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,El Salvador,SLV,NA,NA,21.1466165414,20720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Equatorial Guinea,GNQ,NA,NA,3.8560411311,28050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Eritrea,ERI,NA,NA,NA,101000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Estonia,EST,NA,NA,926.9406392694,42390,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Ethiopia,ETH,NA,NA,0.2279651006,1000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Faeroe Islands,FRO,NA,NA,NA,1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Fiji,FJI,NA,NA,41.7136414882,18270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Finland,FIN,NA,NA,1794.1338221815,303890,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,France,FRA,NA,NA,683.240974225,547561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,French Polynesia,PYF,NA,NA,160.7142857143,3660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Gabon,GAB,NA,NA,10.520163647,257670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,"Gambia, The",GMB,NA,NA,5.7621791514,10120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Georgia,GEO,NA,NA,37.3351218422,69490,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Germany,DEU,NA,NA,1427.781230578,348540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Ghana,GHA,NA,NA,3.7440435671,227540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.1334609985,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Greece,GRC,NA,NA,146.5118388823,128900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Greenland,GRL,NA,NA,NA,410450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Grenada,GRD,NA,NA,37.7358490566,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Guam,GUM,NA,NA,196.4285714286,540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Guatemala,GTM,NA,NA,17.7175283733,107160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Guinea,GIN,NA,NA,0.3321155762,245720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,YR2014,Guinea-Bissau,GNB,NA,NA,1.1454753723,28120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
